id,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,ccd,visit,goodpix,weight,filter,fwhm
1006021051,0,0,4071,3999,51,1006021,2581310,6.897782551209996,r_sim_1.4,1.2983126442947734
1006021052,0,0,4071,3999,52,1006021,2874885,6.897782551209996,r_sim_1.4,1.310799160934998
655479051,0,0,4071,3999,51,655479,253191,11.90757364536269,r_sim_1.4,0.9317651984530203
655479052,0,0,4071,3999,52,655479,10889887,11.90757364536269,r_sim_1.4,0.9358623134362906
655479053,0,0,4071,3999,53,655479,423448,11.90757364536269,r_sim_1.4,0.9394340172428299
655479090,0,0,4071,3999,90,655479,62319,11.90757364536269,r_sim_1.4,0.9292373506790209
655479091,0,0,4071,3999,91,655479,3978912,11.90757364536269,r_sim_1.4,0.9289923075048632
721915051,0,0,4071,3999,51,721915,86522,13.346985108370427,r_sim_1.4,0.8826991795653808
721915052,0,0,4071,3999,52,721915,8619006,13.346985108370427,r_sim_1.4,0.8856051849042866
721915053,0,0,4071,3999,53,721915,233677,13.346985108370427,r_sim_1.4,0.874858223497295
721915091,0,0,4071,3999,91,721915,6033923,13.346985108370427,r_sim_1.4,0.8816259320694722
721915092,0,0,4071,3999,92,721915,617183,13.346985108370427,r_sim_1.4,0.8802889830058699
656444090,0,0,4071,3999,90,656444,4174708,12.420083713714739,r_sim_1.4,0.8945064113319751
656444091,0,0,4071,3999,91,656444,11008033,12.420083713714739,r_sim_1.4,0.8958772981172755
656444093,0,0,4071,3999,93,656444,299363,12.420083713714739,r_sim_1.4,0.8946776424701225
656444094,0,0,4071,3999,94,656444,251038,12.420083713714739,r_sim_1.4,0.8920047722716471
1190763052,0,0,4071,3999,52,1190763,305643,13.056592215136158,r_sim_1.4,0.8658289935113059
1190763091,0,0,4071,3999,91,1190763,11796910,13.056592215136158,r_sim_1.4,0.8644753357035517
1190763092,0,0,4071,3999,92,1190763,3499753,13.056592215136158,r_sim_1.4,0.8675504455423856
1190763094,0,0,4071,3999,94,1190763,130312,13.056592215136158,r_sim_1.4,0.868808461764121
1190763095,0,0,4071,3999,95,1190763,64873,13.056592215136158,r_sim_1.4,0.8675194887479084
193183060,0,0,4071,3999,60,193183,5215979,6.008040657249591,r_sim_1.4,0.7706923286421955
193183061,0,0,4071,3999,61,193183,83024,6.008040657249591,r_sim_1.4,0.7705105294367763
193183092,0,0,4071,3999,92,193183,425873,6.008040657249591,r_sim_1.4,0.7706787956744521
193183099,0,0,4071,3999,99,193183,9383749,6.008040657249591,r_sim_1.4,0.7716888057300036
193183100,0,0,4071,3999,100,193183,350216,6.008040657249591,r_sim_1.4,0.7707345196544012
698770054,0,0,4071,3999,54,698770,740837,13.787516610381338,r_sim_1.4,0.5906632244291602
698770055,0,0,4071,3999,55,698770,11226383,13.787516610381338,r_sim_1.4,0.5911200516949432
698770057,0,0,4071,3999,57,698770,307313,13.787516610381338,r_sim_1.4,0.5920413876670032
698770058,0,0,4071,3999,58,698770,3382373,13.787516610381338,r_sim_1.4,0.5934116061061243
913766057,0,0,4071,3999,57,913766,9100843,12.691641840310178,r_sim_1.4,1.1685656179063473
913766058,0,0,4071,3999,58,913766,4379114,12.691641840310178,r_sim_1.4,1.168047132030944
913766060,0,0,4071,3999,60,913766,1990481,12.691641840310178,r_sim_1.4,1.1702904791209974
913766061,0,0,4071,3999,61,913766,282686,12.691641840310178,r_sim_1.4,1.1712233702529373
913726056,0,0,4071,3999,56,913726,3362679,11.49227065006812,r_sim_1.4,1.2264319781100457
913726059,0,0,4071,3999,59,913726,1478578,11.49227065006812,r_sim_1.4,1.2221690287833706
913726063,0,0,4071,3999,63,913726,6851942,11.49227065006812,r_sim_1.4,1.2252699003000762
913726066,0,0,4071,3999,66,913726,3596032,11.49227065006812,r_sim_1.4,1.220397490058496
242562057,0,0,4071,3999,57,242562,6154504,6.388458709377483,r_sim_1.4,0.7053373474020436
242562058,0,0,4071,3999,58,242562,1216877,6.388458709377483,r_sim_1.4,0.7074155060413873
242562060,0,0,4071,3999,60,242562,6161327,6.388458709377483,r_sim_1.4,0.712463384556855
242562061,0,0,4071,3999,61,242562,1889178,6.388458709377483,r_sim_1.4,0.7220619737961522
943325059,0,0,4071,3999,59,943325,1228807,9.172365255096603,r_sim_1.4,0.948629722918935
943325061,0,0,4071,3999,61,943325,796125,9.172365255096603,r_sim_1.4,0.9491265202249576
943325062,0,0,4071,3999,62,943325,13646204,9.172365255096603,r_sim_1.4,0.9481699961742095
943325069,0,0,4071,3999,69,943325,212018,9.172365255096603,r_sim_1.4,0.9553699781037993
943325101,0,0,4071,3999,101,943325,11127,9.172365255096603,r_sim_1.4,0.9456439221386063
655406063,0,0,4071,3999,63,655406,5523422,11.501726612501534,r_sim_1.4,0.9749581740215798
655406064,0,0,4071,3999,64,655406,5653222,11.501726612501534,r_sim_1.4,0.9855922515311932
1155579063,0,0,4071,3999,63,1155579,4574522,11.738887779650641,r_sim_1.4,0.8772487652086169
1155579064,0,0,4071,3999,64,1155579,2664585,11.738887779650641,r_sim_1.4,0.8770333576965867
1230596063,0,0,4071,3999,63,1230596,4496861,8.563310795196688,r_sim_1.4,0.8027146625329681
1230596064,0,0,4071,3999,64,1230596,8213542,8.563310795196688,r_sim_1.4,0.8041431554985117
655440066,0,0,4071,3999,66,655440,315582,12.080294168119242,r_sim_1.4,0.979608851090103
655440067,0,0,4071,3999,67,655440,77228,12.080294168119242,r_sim_1.4,0.9749279733275651
655440069,0,0,4071,3999,69,655440,6163180,12.080294168119242,r_sim_1.4,0.9628069699550804
655440070,0,0,4071,3999,70,655440,8832903,12.080294168119242,r_sim_1.4,0.9686583243322763
655440109,0,0,4071,3999,109,655440,320381,12.080294168119242,r_sim_1.4,0.9782027267117361
985732068,0,0,4071,3999,68,985732,106109,13.473622402598393,r_sim_1.4,0.792936567056498
985732071,0,0,4071,3999,71,985732,7552930,13.473622402598393,r_sim_1.4,0.7872791786870691
985732110,0,0,4071,3999,110,985732,9794,13.473622402598393,r_sim_1.4,0.7846393368561582
1049336071,0,0,4071,3999,71,1049336,7830036,10.320009595911817,r_sim_1.4,1.3736957197821673
1049336109,0,0,4071,3999,109,1049336,53083,10.320009595911817,r_sim_1.4,1.375055020152266
1049336110,0,0,4071,3999,110,1049336,6732596,10.320009595911817,r_sim_1.4,1.3725602698852426
1189353070,0,0,4071,3999,70,1189353,2089260,13.493664042525008,r_sim_1.4,0.7216625431583779
1189353071,0,0,4071,3999,71,1189353,13109051,13.493664042525008,r_sim_1.4,0.727027279342118
1189353109,0,0,4071,3999,109,1189353,84165,13.493664042525008,r_sim_1.4,0.7283934351806561
1189353110,0,0,4071,3999,110,1189353,252536,13.493664042525008,r_sim_1.4,0.7251089443950046
1193737070,0,0,4071,3999,70,1193737,4081088,11.33306841288774,r_sim_1.4,0.9811241591244078
1193737071,0,0,4071,3999,71,1193737,9355708,11.33306841288774,r_sim_1.4,0.9796412208222397
1193737109,0,0,4071,3999,109,1193737,629989,11.33306841288774,r_sim_1.4,0.9826992771117067
1193737110,0,0,4071,3999,110,1193737,1459660,11.33306841288774,r_sim_1.4,0.9834005528245483
398414072,0,0,4071,3999,72,398414,4669132,11.485323020189892,r_sim_1.4,1.0156164252028475
398414075,0,0,4071,3999,75,398414,9549048,11.485323020189892,r_sim_1.4,1.0159913046245075
398414076,0,0,4071,3999,76,398414,72022,11.485323020189892,r_sim_1.4,1.0166861814748627
456708072,0,0,4071,3999,72,456708,2552847,4.540022725339381,r_sim_1.4,0.9137632304467156
456708075,0,0,4071,3999,75,456708,420032,4.540022725339381,r_sim_1.4,0.9078380756757346
913774072,0,0,4071,3999,72,913774,6874427,12.683401547934393,r_sim_1.4,1.1571040187304793
913774073,0,0,4071,3999,73,913774,105966,12.683401547934393,r_sim_1.4,1.1578171154257477
913774075,0,0,4071,3999,75,913774,7772602,12.683401547934393,r_sim_1.4,1.1553659731238606
913774076,0,0,4071,3999,76,913774,407826,12.683401547934393,r_sim_1.4,1.1518131395612041
1233922072,0,0,4071,3999,72,1233922,13298,13.66897968375879,r_sim_1.4,0.7933868781850171
1233922075,0,0,4071,3999,75,1233922,1218549,13.66897968375879,r_sim_1.4,0.7985564938165408
942524074,0,0,4071,3999,74,942524,5526314,4.701641688099219,r_sim_1.4,0.7973373452699715
942524077,0,0,4071,3999,77,942524,6498235,4.701641688099219,r_sim_1.4,0.7977854892895404
942524081,0,0,4071,3999,81,942524,1071345,4.701641688099219,r_sim_1.4,0.7994445911677285
942524084,0,0,4071,3999,84,942524,2276485,4.701641688099219,r_sim_1.4,0.7963210354292596
985753075,0,0,4071,3999,75,985753,2513088,13.568843553370598,r_sim_1.4,0.7383883906777876
985753076,0,0,4071,3999,76,985753,402963,13.568843553370598,r_sim_1.4,0.7332000059380074
985753078,0,0,4071,3999,78,985753,10968559,13.568843553370598,r_sim_1.4,0.7382770000025098
985753079,0,0,4071,3999,79,985753,1761969,13.568843553370598,r_sim_1.4,0.7402799556424792
40326077,0,0,4071,3999,77,40326,12187422,11.783969855612069,r_sim_1.4,0.8467425782103957
40326080,0,0,4071,3999,80,40326,2433858,11.783969855612069,r_sim_1.4,0.8464840804000239
40326084,0,0,4071,3999,84,40326,847337,11.783969855612069,r_sim_1.4,0.8481981245986097
40326087,0,0,4071,3999,87,40326,91665,11.783969855612069,r_sim_1.4,0.8503524105303091
694301077,0,0,4071,3999,77,694301,289933,3.994875747099738,r_sim_1.4,0.7357259485111858
694301080,0,0,4071,3999,80,694301,3137614,3.994875747099738,r_sim_1.4,0.7346361468823185
694301084,0,0,4071,3999,84,694301,681090,3.994875747099738,r_sim_1.4,0.7368951242592333
694301087,0,0,4071,3999,87,694301,11599932,3.994875747099738,r_sim_1.4,0.7374130484435097
1190764078,0,0,4071,3999,78,1190764,6896883,12.954525186277408,r_sim_1.4,0.8735360592974059
1190764117,0,0,4071,3999,117,1190764,4086552,12.954525186277408,r_sim_1.4,0.8723484664525821
1218588079,0,0,4071,3999,79,1218588,8952662,3.969150803630349,r_sim_1.4,0.8291269209797884
1218588080,0,0,4071,3999,80,1218588,2074541,3.969150803630349,r_sim_1.4,0.8308046606798372
1218588118,0,0,4071,3999,118,1218588,4232939,3.969150803630349,r_sim_1.4,0.8250833153532763
1218588119,0,0,4071,3999,119,1218588,277203,3.969150803630349,r_sim_1.4,0.8260186361437355
193187080,0,0,4071,3999,80,193187,214908,5.987113110109607,r_sim_1.4,0.7823389628729536
193187118,0,0,4071,3999,118,193187,2859579,5.987113110109607,r_sim_1.4,0.7820752672893106
193187119,0,0,4071,3999,119,193187,11958300,5.987113110109607,r_sim_1.4,0.7837515979300295
193187122,0,0,4071,3999,122,193187,816257,5.987113110109607,r_sim_1.4,0.7846756819931113
638890081,0,0,4071,3999,81,638890,5716343,12.091356025599248,r_sim_1.4,0.977112346752025
638890082,0,0,4071,3999,82,638890,6699212,12.091356025599248,r_sim_1.4,0.9735839843914371
638890084,0,0,4071,3999,84,638890,1617243,12.091356025599248,r_sim_1.4,0.9776498956924186
638890085,0,0,4071,3999,85,638890,1604218,12.091356025599248,r_sim_1.4,0.9746343650881294
1155537082,0,0,4071,3999,82,1155537,1753615,11.969983522882407,r_sim_1.4,0.9182380018817574
1155537083,0,0,4071,3999,83,1155537,20399,11.969983522882407,r_sim_1.4,0.917562597184177
1155537084,0,0,4071,3999,84,1155537,114798,11.969983522882407,r_sim_1.4,0.9174053694541644
1155537085,0,0,4071,3999,85,1155537,13788288,11.969983522882407,r_sim_1.4,0.9166852298550082
1155537086,0,0,4071,3999,86,1155537,20877,11.969983522882407,r_sim_1.4,0.9150942860706377
1218519082,0,0,4071,3999,82,1218519,3810396,4.267137674210853,r_sim_1.4,0.8035491424679437
1218519083,0,0,4071,3999,83,1218519,6388320,4.267137674210853,r_sim_1.4,0.8092643136130048
1218519085,0,0,4071,3999,85,1218519,1774370,4.267137674210853,r_sim_1.4,0.80850835520852
1218519086,0,0,4071,3999,86,1218519,3332037,4.267137674210853,r_sim_1.4,0.8074323087564944
193148084,0,0,4071,3999,84,193148,970243,5.977181556052771,r_sim_1.4,0.7669724045413372
193148085,0,0,4071,3999,85,193148,6219398,5.977181556052771,r_sim_1.4,0.7670685400406624
193148087,0,0,4071,3999,87,193148,848715,5.977181556052771,r_sim_1.4,0.7623545542383211
193148088,0,0,4071,3999,88,193148,7458546,5.977181556052771,r_sim_1.4,0.7622552890849786
193148089,0,0,4071,3999,89,193148,100,5.977181556052771,r_sim_1.4,0.7662601175549694
202591085,0,0,4071,3999,85,202591,10751549,13.850894771620965,r_sim_1.4,0.6353220667309404
202591086,0,0,4071,3999,86,202591,1996892,13.850894771620965,r_sim_1.4,0.6332069146225342
202591088,0,0,4071,3999,88,202591,2436099,13.850894771620965,r_sim_1.4,0.6328929830986003
202591089,0,0,4071,3999,89,202591,422391,13.850894771620965,r_sim_1.4,0.6324473804761397
480303086,0,0,4071,3999,86,480303,235604,4.219208148747047,r_sim_1.4,0.9424897900579202
480303090,0,0,4071,3999,90,480303,690766,4.219208148747047,r_sim_1.4,0.9348346597539172
480303093,0,0,4071,3999,93,480303,13828905,4.219208148747047,r_sim_1.4,0.9375983482857713
480303094,0,0,4071,3999,94,480303,885371,4.219208148747047,r_sim_1.4,0.9373481074068852
480303096,0,0,4071,3999,96,480303,263845,4.219208148747047,r_sim_1.4,0.9313676760168145
436536091,0,0,4071,3999,91,436536,2007069,13.832252555095513,r_sim_1.4,0.7245094292640833
436536092,0,0,4071,3999,92,436536,7702623,13.832252555095513,r_sim_1.4,0.7268315831555074
436536094,0,0,4071,3999,94,436536,920465,13.832252555095513,r_sim_1.4,0.7238328714012667
436536095,0,0,4071,3999,95,436536,4869251,13.832252555095513,r_sim_1.4,0.7242816191419782
718818091,0,0,4071,3999,91,718818,2157930,13.160434776423617,r_sim_1.4,0.7820304453716549
718818092,0,0,4071,3999,92,718818,5307182,13.160434776423617,r_sim_1.4,0.7895537913158674
718818094,0,0,4071,3999,94,718818,2480889,13.160434776423617,r_sim_1.4,0.7851983394298064
718818095,0,0,4071,3999,95,718818,5715915,13.160434776423617,r_sim_1.4,0.7862082158345775
456744093,0,0,4071,3999,93,456744,133295,4.820444711454059,r_sim_1.4,0.9685607091964347
456744096,0,0,4071,3999,96,456744,14574998,4.820444711454059,r_sim_1.4,0.9766118719407383
456744097,0,0,4071,3999,97,456744,1001016,4.820444711454059,r_sim_1.4,0.9758971408372216
456744135,0,0,4071,3999,135,456744,6237,4.820444711454059,r_sim_1.4,0.9818434189970224
753606102,0,0,4071,3999,102,753606,13491868,4.230133348447952,r_sim_1.4,0.6741315665142503
753606103,0,0,4071,3999,103,753606,249484,4.230133348447952,r_sim_1.4,0.6733106897088533
753606105,0,0,4071,3999,105,753606,1922316,4.230133348447952,r_sim_1.4,0.6744865886476322
753606106,0,0,4071,3999,106,753606,67131,4.230133348447952,r_sim_1.4,0.6724784256798517
655510096,0,0,4071,3999,96,655510,415086,12.046318640233173,r_sim_1.4,0.9118755439286862
655510097,0,0,4071,3999,97,655510,10102393,12.046318640233173,r_sim_1.4,0.9068092043194597
655510098,0,0,4071,3999,98,655510,183332,12.046318640233173,r_sim_1.4,0.9071934970575244
655510135,0,0,4071,3999,135,655510,237586,12.046318640233173,r_sim_1.4,0.911582803642745
655510136,0,0,4071,3999,136,655510,4562613,12.046318640233173,r_sim_1.4,0.9107545587972342
417004098,0,0,4071,3999,98,417004,61897,12.138415338921135,r_sim_1.4,0.8756285616685762
417004102,0,0,4071,3999,102,417004,165141,12.138415338921135,r_sim_1.4,0.8756087817900705
417004105,0,0,4071,3999,105,417004,13529422,12.138415338921135,r_sim_1.4,0.8761382586948154
417004106,0,0,4071,3999,106,417004,1261597,12.138415338921135,r_sim_1.4,0.8768057068719023
417004144,0,0,4071,3999,144,417004,852505,12.138415338921135,r_sim_1.4,0.8768535118310603
694315102,0,0,4071,3999,102,694315,1854545,3.9743251923354923,r_sim_1.4,0.7257566000275776
694315103,0,0,4071,3999,103,694315,12808146,3.9743251923354923,r_sim_1.4,0.7243399938294255
694315106,0,0,4071,3999,106,694315,1135073,3.9743251923354923,r_sim_1.4,0.7234084324475006
1189387103,0,0,4071,3999,103,1189387,2046074,13.504883592911558,r_sim_1.4,0.7597590215709252
1189387104,0,0,4071,3999,104,1189387,1891021,13.504883592911558,r_sim_1.4,0.7613957321973245
1189387106,0,0,4071,3999,106,1189387,6383053,13.504883592911558,r_sim_1.4,0.7606657987561133
1189387107,0,0,4071,3999,107,1189387,5089296,13.504883592911558,r_sim_1.4,0.7604015420663154
40352104,0,0,4071,3999,104,40352,35582,11.497779653339592,r_sim_1.4,0.9311619085847287
40352107,0,0,4071,3999,107,40352,12072131,11.497779653339592,r_sim_1.4,0.9298284255667967
40352114,0,0,4071,3999,114,40352,3503577,11.497779653339592,r_sim_1.4,0.9341417820077365
40352153,0,0,4071,3999,153,40352,14880,11.497779653339592,r_sim_1.4,0.9340311609566138
694244104,0,0,4071,3999,104,694244,3962746,4.0475332115308005,r_sim_1.4,0.7166690211861514
694244107,0,0,4071,3999,107,694244,5584562,4.0475332115308005,r_sim_1.4,0.7137586342817538
694244111,0,0,4071,3999,111,694244,2422890,4.0475332115308005,r_sim_1.4,0.7113889030593824
694244114,0,0,4071,3999,114,694244,3498097,4.0475332115308005,r_sim_1.4,0.7128704933239405
1006040105,0,0,4071,3999,105,1006040,466376,6.905347551074678,r_sim_1.4,1.32205337576222
1006040137,0,0,4071,3999,137,1006040,157353,6.905347551074678,r_sim_1.4,1.3224060433131326
1006040144,0,0,4071,3999,144,1006040,13978712,6.905347551074678,r_sim_1.4,1.3248833364410977
1006040145,0,0,4071,3999,145,1006040,938068,6.905347551074678,r_sim_1.4,1.3228801118135622
1006040147,0,0,4071,3999,147,1006040,317986,6.905347551074678,r_sim_1.4,1.3189505946769935
300282107,0,0,4071,3999,107,300282,3388362,9.043909333583512,r_sim_1.4,1.1685648290427637
300282114,0,0,4071,3999,114,300282,2972128,9.043909333583512,r_sim_1.4,1.1664026974522346
300282146,0,0,4071,3999,146,300282,4847289,9.043909333583512,r_sim_1.4,1.1627525498550206
300282153,0,0,4071,3999,153,300282,4245577,9.043909333583512,r_sim_1.4,1.1647595855677364
896789107,0,0,4071,3999,107,896789,10564440,12.46608903238241,r_sim_1.4,0.9340637841721573
896789114,0,0,4071,3999,114,896789,1393721,12.46608903238241,r_sim_1.4,0.9300539828133864
896789146,0,0,4071,3999,146,896789,2983844,12.46608903238241,r_sim_1.4,0.9356739935244017
896789153,0,0,4071,3999,153,896789,464687,12.46608903238241,r_sim_1.4,0.9332538648273897
698740111,0,0,4071,3999,111,698740,844093,13.614264828371727,r_sim_1.4,0.5942495415713058
698740112,0,0,4071,3999,112,698740,49334,13.614264828371727,r_sim_1.4,0.5937374383127115
698740114,0,0,4071,3999,114,698740,13871181,13.614264828371727,r_sim_1.4,0.5925040850654671
698740115,0,0,4071,3999,115,698740,895024,13.614264828371727,r_sim_1.4,0.5935125228282309
1233923111,0,0,4071,3999,111,1233923,205033,13.79962432150374,r_sim_1.4,0.7831877047128056
1233923112,0,0,4071,3999,112,1233923,2672703,13.79962432150374,r_sim_1.4,0.7837160434161963
1233923114,0,0,4071,3999,114,1233923,1919248,13.79962432150374,r_sim_1.4,0.7826712415372404
1233923115,0,0,4071,3999,115,1233923,10869397,13.79962432150374,r_sim_1.4,0.7796234067366843
193836114,0,0,4071,3999,114,193836,3459576,12.033664910932533,r_sim_1.4,0.8105873596131276
193836115,0,0,4071,3999,115,193836,10105392,12.033664910932533,r_sim_1.4,0.810394380556279
193836153,0,0,4071,3999,153,193836,138772,12.033664910932533,r_sim_1.4,0.8119495534456578
193836154,0,0,4071,3999,154,193836,2067063,12.033664910932533,r_sim_1.4,0.808215052205664
694227112,0,0,4071,3999,112,694227,2384220,4.020896069359707,r_sim_1.4,0.7171616354164041
694227113,0,0,4071,3999,113,694227,2163735,4.020896069359707,r_sim_1.4,0.7191155570082579
694227115,0,0,4071,3999,115,694227,5277479,4.020896069359707,r_sim_1.4,0.7154871407314266
694227116,0,0,4071,3999,116,694227,5741883,4.020896069359707,r_sim_1.4,0.7154852915253149
1052887113,0,0,4071,3999,113,1052887,1039852,6.867430454868696,r_sim_1.4,1.1896992120276066
1052887116,0,0,4071,3999,116,1052887,2014869,6.867430454868696,r_sim_1.4,1.1902323435405844
909785115,0,0,4071,3999,115,909785,8169925,11.711432732942146,r_sim_1.4,1.147108012494371
909785116,0,0,4071,3999,116,909785,5188377,11.711432732942146,r_sim_1.4,1.145454499287008
909785154,0,0,4071,3999,154,909785,1656000,11.711432732942146,r_sim_1.4,1.1511951571001857
909785155,0,0,4071,3999,155,909785,548931,11.711432732942146,r_sim_1.4,1.1450124035323834
1190721154,0,0,4071,3999,154,1190721,4516619,11.70424815864671,r_sim_1.4,0.9292446126070365
